Date,Sales,Quantity,Transactions,Sales_Lag1,Quantity_Lag1,Sales_Lag7,Quantity_Lag7,Sales_Lag30,Quantity_Lag30,Sales_MA7,Sales_Std7,Quantity_MA7,Sales_MA14,Sales_Std14,Quantity_MA14,Sales_MA30,Sales_Std30,Quantity_MA30,Year,Month,Quarter,DayOfWeek,DayOfMonth,WeekOfYear,IsWeekend
2011-09-21,48560.68,22330,3024,109612.03,43726.0,55117.05,36548.0,19239.66,11197.0,50389.21,33462.27646981298,23267.0,42366.17,25082.72022702084,21703.785714285714,36293.81766666667,20269.733206942106,19429.433333333334,2011,9,3,2,21,38,0
2011-09-22,59354.79,33211,2672,48560.68,22330.0,23592.98,14191.0,53499.96,25703.0,55498.04,31352.79454316206,25984.14285714286,44580.80428571429,25118.718574425344,22998.14285714286,36488.97866666667,20468.322809702924,19679.7,2011,9,3,3,22,38,0
2011-09-23,40601.75,21886,2587,59354.79,33211.0,78218.95,29309.0,54106.93,34089.0,50124.154285714285,30004.153948075727,24923.714285714286,45022.82,24980.106566256043,23390.714285714286,36038.806,20214.41781176215,19272.933333333334,2011,9,3,4,23,38,0
2011-09-25,31372.661,19504,1980,40601.75,21886.0,27724.22,15052.0,17349.59,10672.0,50645.360142857135,29578.86458396772,25559.714285714286,45321.16721428571,24774.913578364645,23536.285714285714,36506.2417,19927.445263395814,19567.333333333332,2011,9,3,6,25,38,1
2011-09-26,29335.171,15323,1527,31372.661,19504.0,15745.73,8994.0,14576.86,8169.0,52586.708857142854,27261.736047199654,26463.85714285714,45268.278,24810.72761146646,23387.571428571428,36998.185399999995,19545.927684306876,19805.8,2011,9,3,0,26,39,0
2011-09-27,36322.95,21259,1845,29335.171,15323.0,49269.88,29267.0,29651.46,15556.0,50737.14742857143,27954.653369318235,25319.85714285714,45326.226571428575,24787.123115998824,23395.64285714286,37220.568400000004,19497.350239903248,19995.9,2011,9,3,1,27,39,0
2011-09-28,43749.06,25559,2830,36322.95,21259.0,109612.03,43726.0,25993.68,15181.0,41328.15171428572,10421.55647078161,22724.571428571428,46326.993,24388.999108091877,24011.35714285714,37812.414399999994,19414.11062882546,20341.833333333332,2011,9,3,2,28,39,0
2011-09-29,46401.45,27473,2460,43749.06,25559.0,48560.68,22330.0,49035.36,29501.0,41019.690285714285,10201.436880524072,23459.285714285714,45704.45014285714,24258.253495831807,23363.14285714286,37724.6174,19367.506407543726,20274.233333333334,2011,9,3,3,29,39,0
2011-09-30,44357.06,22555,1841,46401.45,27473.0,59354.79,33211.0,23827.46,13340.0,38877.15742857143,6673.8908233675165,21937.0,47187.59871428571,23422.736073859858,23960.571428571428,38408.9374,19221.681655333992,20581.4,2011,9,3,4,30,39,0
2011-10-02,11634.53,8385,1426,44357.06,22555.0,40601.75,21886.0,25626.44,17150.0,34738.98314285714,12155.657373388412,20008.285714285714,42431.56871428572,23397.103339362926,22466.0,37942.54039999999,19706.177213829724,20289.233333333334,2011,10,4,6,2,39,1
2011-10-03,66376.82,25985,2268,11634.53,8385.0,31372.661,19504.0,10805.03,6774.0,39739.57728571428,16838.14637875326,20934.14285714286,45192.468714285715,23805.091198085476,23246.928571428572,39794.9334,19679.143678778648,20929.6,2011,10,4,0,3,40,0
2011-10-04,48810.65,25398,2759,66376.82,25985.0,29335.171,15323.0,31866.31,10244.0,42521.788571428566,16436.680693878377,22373.428571428572,47554.24871428571,22248.179732785833,24418.64285714286,40359.74473333333,19686.895609547177,21434.733333333334,2011,10,4,1,4,40,0
2011-10-05,75593.63,46286,2386,48810.65,25398.0,36322.95,21259.0,25380.17,12454.0,48131.885714285716,20231.96974909994,25948.714285714286,49434.51657142857,23482.44406370121,25634.285714285714,42033.52673333334,20487.70407508756,22562.466666666667,2011,10,4,2,5,40,0
2011-10-06,62891.19,35433,2929,75593.63,46286.0,43749.06,25559.0,37370.15,27857.0,50866.47571428572,20825.775792075434,27359.285714285714,46097.313714285716,16576.998304519002,25041.928571428572,42884.22806666666,20814.63243723199,22815.0,2011,10,4,3,6,40,0
